ДАТА;ТИП;СО СЧЁТА;НА СЧЁТ / НА КАТЕГОРИЮ;СУММА;ВАЛЮТА;СУММА 2;ВАЛЮТА 2;МЕТКИ;ЗАМЕТКИ
13.11.2021;Расход;Сбербанк Медет;Кредит (Платежи);64157.17;KZT;64157.17;KZT;;
